"","ref","company_manufacturer","company_location","review_date","country_of_bean_origin","specific_bean_origin_or_bar_name","cocoa_percent","ingredients","most_memorable_characteristics","rating"
"919",2072,"Fossa","Singapore",2018,"Philippines","Davao","70%","2- B,S","sandy, dried fruit, roasty",3.25
"920",2072,"Fossa","Singapore",2018,"Haiti","Pisa","68%","2- B,S","roasty, hazelnut, cocoa",3.5
"921",2430,"Fossa","Singapore",2019,"Mexico","Finca La Rioja E., Cacahoatan, Chiapas, microlot","70%","2- B,S","sticky, dried sour fruit, roasty",3
"922",2430,"Fossa","Singapore",2019,"Madagascar","Ottange Farm, Mava Plantation, Sambirano","70%","2- B,S","roasted nuts, citrus, creamy",3.5
"923",2712,"Fossa","Singapore",2021,"Indonesia","Burang, Popayato-Paquat microlot, Goranulo Province","72%","2- B,S","dried fruit (fig), black licorice",3.5
"924",2712,"Fossa","Singapore",2021,"Malaysia","Semai Community, Kamping Long B, Pahang","72%","2- B,S","dairy, cocoa, mild sour",3.5
"925",2318,"Foundry","New Zealand",2019,"Papua New Guinea","Kulkul P., Karkar Island, 2018 h., batch PK019","70%","2- B,S","off, tropical, vegetal, rubbery",3
"926",2322,"Foundry","New Zealand",2019,"Bolivia","Alto Beni, 2017 h.","70%","2- B,S","honey, mild floral, mild off",3
"927",2322,"Foundry","New Zealand",2019,"Vanuatu","Masidau Farm, batch VM021","70%","2- B,S","fruit, smokey, mocha",3
"928",2322,"Foundry","New Zealand",2019,"Colombia","Tumaco, 2017 h., batch U022","70%","2- B,S","dirty, roasty, acidic",3
"929",2318,"Foundry","New Zealand",2019,"Tanzania","Kilombero Valley, 2017 h., batch TK020","70%","2- B,S","nutty, bland, late sour",3.25
"930",2322,"Foundry","New Zealand",2019,"Ecuador","Camino Verde, 2017 h., batch EC019","70%","2- B,S","floral, orange, cocoa",3.75
"931",2326,"Foundry","New Zealand",2019,"Peru","Ucayali, 2017 h., batch PU024","70%","2- B,S","fig, mild anise",3.75
"932",915,"Franceschi","Venezuela",2012,"Venezuela","Sur del Lago","60%","3- B,S,C","grits, hazelnut, rum",3.5
"933",911,"Franceschi","Venezuela",2012,"Venezuela","Canoabo","70%","3- B,S,C","nutty, dried fruit",3.75
"934",1355,"Franceschi","Venezuela",2014,"Venezuela","Choroni, batch 210414","70%","3- B,S,C","intense, tobacco, nuts",3.5
"935",1355,"Franceschi","Venezuela",2014,"Venezuela","Ocumare, batch 210414","70%","3- B,S,C","caramel, dairy",3.75
"936",2044,"Franceschi","Venezuela",2018,"Venezuela","Rio Caribe","60%","4- B,S,C,L","large grits, sweet",2.5
"937",2100,"Franceschi","Venezuela",2018,"Venezuela","Sur del Lago, Zulia","70%","3- B,S,C","large grits",3
"938",2122,"Franceschi","Venezuela",2018,"Venezuela","Chuao, batch 4, Lot DH17","85%","2- B,S","sl. dry, gritty, fruity, nuts",3
"939",2100,"Franceschi","Venezuela",2018,"Venezuela","Carenero, Miranda","70%","3- B,S,C","dried fruit, large grits",3.25
"940",2118,"Franceschi","Venezuela",2018,"Venezuela","Cuyagua, batch 4, lot DC2.3","72%","2- B,S","nutty",3.5
"941",1351,"Frederic Blondeel","Belgium",2014,"Ghana","Ghana","60%","4- B,S,C,L","coarse, hazelnut, peanut",3.5
"942",1351,"Frederic Blondeel","Belgium",2014,"Madagascar","Madagascar","65%","4- B,S,C,L","banana",3.5
"943",1542,"Frederic Blondeel","Belgium",2015,"Vietnam","Vietnam","80%","4- B,S,C,L","intense, bitter, off notes",3
"944",1538,"Frederic Blondeel","Belgium",2015,"Costa Rica","Costa Rica","70%","4- B,S,C,L","few grits, spicy, cocoa",3.5
"945",1538,"Frederic Blondeel","Belgium",2015,"Peru","Peru Brutus","75%","4- B,S,C,L","very coarse, intense, spice",3.5
"946",781,"French Broad","U.S.A.",2011,"Peru","Maranon Canyon, Fortunato No. 4","70%","2- B,S","coarse,perfume,heavy roast",3.5
"947",785,"French Broad","U.S.A.",2011,"Dominican Republic","La Red","65%","2- B,S","choco covered strawberry",3.5
"948",887,"French Broad","U.S.A.",2012,"Peru","Palo Blanco w/ panela, Chulucanas, b. 120725A","81%","2- B,S*","sandpaper, some fruit, bitter",2
"949",883,"French Broad","U.S.A.",2012,"Peru","Tumbes Coop, batch 120724M","70%","2- B,S","fruit, cough medicine",2.5
"950",883,"French Broad","U.S.A.",2012,"Peru","Palo Blanco, Chulucanas, b. 120725A","66%","2- B,S*","olive, rum",3.5
"951",1042,"French Broad","U.S.A.",2013,"Peru","Palo Blanco, Chulucanas","66%","2- B,S","spice, citrus, sweet",3.5
"952",1209,"French Broad","U.S.A.",2014,"Costa Rica","San Andres","80%","2- B,S","mild bitter, roasty, red berry",3
"953",1295,"French Broad","U.S.A.",2014,"Nicaragua","Matagalpa","68%","2- B,S","sweet, tobacco",3.25
"954",1634,"French Broad","U.S.A.",2015,"Guatemala","Guatemala","73%","2- B,S","roasty, grapes, rich brownie",3.5
"955",1940,"French Broad","U.S.A.",2017,"Peru","Norandino, batch 161208","70%","2- B,S","slight dry, citrus, grapefruit",3.5
"956",2430,"French Broad","U.S.A.",2019,"India","Animalai, batch 1063","71%","3- B,S,C","tea, spicy, sweet",3.25
"957",370,"Fresco","U.S.A.",2009,"Jamaica","Jamaica, #204, DR, SC","80%","3- B,S,C","slightly burnt, earthy",2.75
"958",370,"Fresco","U.S.A.",2009,"Jamaica","Jamaica, #206, DR, LC","70%","3- B,S,C","creamy, simple, nutty",3
"959",370,"Fresco","U.S.A.",2009,"Jamaica","Jamaica, #205, DR, MC","70%","3- B,S,C","creamy, roasty, tobacco",3.25
"960",370,"Fresco","U.S.A.",2009,"Venezuela","Carenero Superior, #203, MR, SC","65%","3- B,S,C","complex, mild licorice, spice",3.5
"961",636,"Fresco","U.S.A.",2011,"Ghana","Ghana, #211, MR, MC","74%","3- B,S,C","mild bitter, mild cocoa, roasty",2.75
"962",682,"Fresco","U.S.A.",2011,"Madagascar","Sambirano Valley, #214, LR, MC","74%","3- B,S,C","woody, red fruit, sour",2.75
"963",688,"Fresco","U.S.A.",2011,"Madagascar","Sambirano Valley, #215, MR, MC","74%","3- B,S,C","sandy, cocoa, red fruit",3
"964",642,"Fresco","U.S.A.",2011,"Jamaica","Jamaica, #209, DR, SC","70%","3- B,S,C","grassy, brownie, astringent",3.25
"965",682,"Fresco","U.S.A.",2011,"Dominican Republic","Conacado, #213, DR, -C","72%","3- B,S,C","spicy, cocoa",3.25
"966",745,"Fresco","U.S.A.",2011,"Venezuela","Chuao, #218, MR, MC, batch 11-020","76%","3- B,S,C","bready, nutty, earthy,intense",3.25
"967",642,"Fresco","U.S.A.",2011,"Dominican Republic","Conacado, #212, LR, SC","72%","3- B,S,C","red berry, some roasty notes",3.5
"968",642,"Fresco","U.S.A.",2011,"Jamaica","Jamaica, #210, DR, MC","70%","3- B,S,C","woody, grassy, long",3.5
"969",745,"Fresco","U.S.A.",2011,"Venezuela","Chuao, #217, DR, MC, batch 11-021","70%","3- B,S,C","tart, roasted cocoa",4
"970",931,"Fresco","U.S.A.",2012,"Papua New Guinea","Markham Valley, #222, LR, 0C","69%","2- B,S","sandy, smoke, red berry",3
"971",899,"Fresco","U.S.A.",2012,"Papua New Guinea","Markham Valley, #219, LR, MC","69%","2- B,S","mild smoke and fruit",3.5
"972",899,"Fresco","U.S.A.",2012,"Papua New Guinea","Markham Valley, #221, DR, MC","69%","2- B,S","smoke, fruit, sour, hammy",3.5
"973",915,"Fresco","U.S.A.",2012,"Madagascar","Sambirano Valley, #216, MR, LC","74%","3- B,S,C","caramel, nuts, dried fruit",4
"974",927,"Fresco","U.S.A.",2012,"Papua New Guinea","Markham Valley, #220, MR, MC","69%","2- B,S","tart, red berry, smoke",4
"975",1030,"Fresco","U.S.A.",2013,"Dominican Republic","Conacado, #223, MR, SC, batch 13-051","72%","3- B,S,C","mildly burnt caramel",3.25
"976",1081,"Fresco","U.S.A.",2013,"Dominican Republic","Conacado, #224, MR, MC, batch 13-061","72%","3- B,S,C","blackberries, caramel, roasty",3.75
"977",1117,"Fresco","U.S.A.",2013,"Peru","San Martin, Bellavista Coop, #226, DR, MC","70%","3- B,S,C","cocoa and fresh grapes",3.75
"978",1149,"Fresco","U.S.A.",2013,"Peru","Bellavista Coop, #225, LR, MC, CG Exclusive","70%","3- B,S,C","chocolate covered banana",4
"979",1383,"Fresco","U.S.A.",2014,"Peru","Maranon, #228, MR, SC","70%","3- B,S,C","light color, leathery flavor",3
"980",1383,"Fresco","U.S.A.",2014,"Peru","Maranon, #227, LR, MC","70%","3- B,S,C","orange, mellow but flavorful",3.5
"981",1383,"Fresco","U.S.A.",2014,"Peru","Maranon, #229, MR, LC","70%","3- B,S,C","fruity, floral, caramel",3.5
"982",1387,"Fresco","U.S.A.",2014,"Peru","Maranon, #230, DR, LC","70%","3- B,S,C","slow develop, caramel, roasty",3.5
"983",2024,"Fresco","U.S.A.",2017,"Guatemala","Polochic Valley, LR, LC, batch 17-203","70%","3- B,S,C","rich cocoa, mild, fatty",3.5
"984",2028,"Fresco","U.S.A.",2017,"Guatemala","Polochic Valley, DR, LC, batch 17-201","70%","3- B,S,C","rich cocoa, nuts",3.5
"985",2024,"Fresco","U.S.A.",2017,"Guatemala","Polochic Valley, MR, LC, batch 17-189","70%","3- B,S,C","long lasting, fruit, spicy",3.75
"986",2174,"Fresco","U.S.A.",2018,"Venezuela","Chuao, MR, SC, batch 18-224","72%","3- B,S,C","roasty, mild fatty",3.25
"987",2174,"Fresco","U.S.A.",2018,"Venezuela","Carupano Pintao","72%","3- B,S,C","complex, nuts, spice, floral",3.5
"988",2708,"Fresco","U.S.A.",2021,"Peru","Lamas, Oro Verde, #280, MR 0C, batch 21-457","74%","3- B,S,C","licorice, caramel, floral, dirty",3
"989",2642,"Fresco","U.S.A.",2021,"Ghana","ABOCFA, #260, LR-SC, batch 20-335","68%","3- B,S,C","coconut, high astringency",3.25
"990",2708,"Fresco","U.S.A.",2021,"Peru","Lamas, Oro Verde, #282, DR MC, batch 21-451","74%","3- B,S,C","spicey, herbal, ripe, sl. burnt",3.25
"991",2642,"Fresco","U.S.A.",2021,"Ghana","ABOCFA, #261, DR-MC, batch 21-448","68%","3- B,S,C","fudgey, spicey, nutty",3.5
"992",2644,"Fresco","U.S.A.",2021,"Nicaragua","O'Payo Profundo, Waslala, MR-MC, #271, b. 21-431","70%","3- B,S,C","oily, black licorice, spicey",3.5
"993",2704,"Fresco","U.S.A.",2021,"Madagascar","Sambirano V., #290, MR MC, batch 21-454","70%","3- B,S,C","raspberry, mild sour, cocoa",3.5
"994",2644,"Fresco","U.S.A.",2021,"Nicaragua","O'Payo Profundo, Waslala, DR-LC, #271, b. 21-433","70%","3- B,S,C","rich chocolate, late spice notes",3.75
"995",2644,"Fresco","U.S.A.",2021,"Venezuela","Chuao Village, BR-SC, batch 21-437","68%","3- B,S,C","robust cocoa, dried cranberry",4
"996",2000,"Fresh Coast","U.S.A.",2017,"Brazil","Fazenda Camboa, Bahia","70%","2- B,S","creamy, fragrant",3.5
"997",2000,"Fresh Coast","U.S.A.",2017,"Tanzania","Kokoa Kamili, Kilombero District","70%","2- B,S","creamy, simple, strong choco",3.75
"998",1375,"Fresh Coast aka Just Good Choc.","U.S.A.",2014,"Belize","Belize","70%","2- B,S","spice, fatty, mild cocoa",3.5
"999",1375,"Fresh Coast aka Just Good Choc.","U.S.A.",2014,"Madagascar","Madagascar","70%","2- B,S","strong fruit, ham, deep cocoa",3.5
"1000",1375,"Fresh Coast aka Just Good Choc.","U.S.A.",2014,"Peru","Peru","70%","2- B,S","banana, yogurt, cocoa",4
"1001",1912,"Friis Holm","Denmark",2016,"Nicaragua","Rugoso, Bad Fermentation","70%","2- B,S","vegetal, herbs, raw",3.5
"1002",1956,"Friis Holm","Denmark",2017,"Nicaragua","Barba","70%","3- B,S,C","creamy, black pepper, nut",3.75
"1003",2126,"Friis Holm","Denmark",2018,"Nicaragua","La Dalia, Lazy Growers Blend","60%","3- B,S,C","sweet, metallic",3
"1004",2130,"Friis Holm","Denmark",2018,"Nicaragua","Chuno, 2x turned","70%","3- B,S,C","floral, sticky",3
"1005",2126,"Friis Holm","Denmark",2018,"Nicaragua","La Dalia, Lazy Growers Blend","70%","3- B,S,C","woody, grassy, spicy",3.25
"1006",2134,"Friis Holm","Denmark",2018,"Nicaragua","Rugoso","70%","3- B,S,C","high acidity, grassy",3.25
"1007",2122,"Friis Holm","Denmark",2018,"Nicaragua","O'Payo, Wasalala Co-op","68%","3- B,S,C","unique flavor, floral-spice mix",3.5
"1008",2130,"Friis Holm","Denmark",2018,"Nicaragua","Chuno, 3x turned","70%","3- B,S,C","delicate, balanced",3.5
"1009",2122,"Friis Holm","Denmark",2018,"Nicaragua","Johe","70%","3- B,S,C","strong cocoa, orange citrus",3.75
"1010",2126,"Friis Holm","Denmark",2018,"Nicaragua","Medagla","70%","3- B,S,C","cocoa, savory",3.75
"1011",2130,"Friis Holm","Denmark",2018,"Nicaragua","Nicaliso","70%","3- B,S,C","black pepper,high astringency",3.75
"1012",2126,"Friis Holm","Denmark",2018,"Guatemala","Indio Rojo","70%","3- B,S,C","honey, deep cocoa",4
"1013",2130,"Friis Holm","Denmark",2018,"Nicaragua","Rugoso, Bad Fermentation","70%","3- B,S,C","banana,dairy, cocoa",4
"1014",623,"Friis Holm (Bonnat)","Denmark",2011,"Nicaragua","Johe, Xoco","70%","3- B,S,C","fatty, leathery, earthy",3.25
"1015",623,"Friis Holm (Bonnat)","Denmark",2011,"Nicaragua","Chuno, Xoco","70%","3- B,S,C","tobacco, woody, wild berry",3.5
"1016",623,"Friis Holm (Bonnat)","Denmark",2011,"Nicaragua","Nicaliso, Xoco","70%","3- B,S,C","roasty, fatty, woody",3.5
"1017",895,"Friis Holm (Bonnat)","Denmark",2012,"Nicaragua","Chuno, triple turned, Xoco","70%","3- B,S,C","intense olive, citrus, vegetal",3.25
"1018",899,"Friis Holm (Bonnat)","Denmark",2012,"Honduras","Red Mayan, Xoco","70%","3- B,S,C","spicy, earthy",3.25
"1019",899,"Friis Holm (Bonnat)","Denmark",2012,"Nicaragua","Chuno, double turned, Xoco","70%","3- B,S,C","oily, fatty, bold olive",3.25
"1020",923,"Friis Holm (Bonnat)","Denmark",2012,"Nicaragua","Rugoso, Xoco","70%","3- B,S,C","oily, gritty, savory",3.75
"1021",1034,"Friis Holm (Bonnat)","Denmark",2013,"Nicaragua","Barba, Xoco","70%","3- B,S,C","oily, burnt black pepper",3.25
"1022",1034,"Friis Holm (Bonnat)","Denmark",2013,"Nicaragua","Medagla, Xoco","70%","3- B,S,C","baked bread",3.5
"1023",1259,"Friis Holm (Bonnat)","Denmark",2014,"Nicaragua","La Dalia","70%","3- B,S,C","mild fatty, nutty, roasty",3.5
"1024",1680,"Friis Holm (Bonnat)","Denmark",2015,"Nicaragua","La Dalia","60%","3- B,S,C","oily, sweet, dairy, bland",3
"1025",1680,"Friis Holm (Bonnat)","Denmark",2015,"Nicaragua","La Dalia","85%","3- B,S,C","oily, spicy, sour",3.25
"1026",781,"Fruition","U.S.A.",2011,"Costa Rica","Costa Rica","70%","3- B,S,C","fatty, sweet, vanilla",3
"1027",753,"Fruition","U.S.A.",2011,"Costa Rica","Signature Blend","66%","3- B,S,C","cocoa, spicy, sweet",3.25
"1028",863,"Fruition","U.S.A.",2012,"Peru","Peru","70%","3- B,S,C","oily, tart, chlorine",2.5
"1029",1185,"Fruition","U.S.A.",2013,"Ecuador","Camino Verde","75%","3- B,S,C","sandy,sweet, molasses,floral",3
"1030",1046,"Fruition","U.S.A.",2013,"Dominican Republic","La Red","70%","3- B,S,C","dried fruit, intense",3.75
"1031",1359,"Fruition","U.S.A.",2014,"Peru","Maranon","76%","3- B,S,C","acidic, undefined, brownie, off",3
"1032",1347,"Fruition","U.S.A.",2014,"Trinidad","Gran Couva","70%","3- B,S,C","delicate, hebs, choco",3.75
"1033",1780,"Fruition","U.S.A.",2016,"Bolivia","Wild Bolivian, Batch 2","74%","2- B,S","oily, tropical",3.75
"1034",1780,"Fruition","U.S.A.",2016,"Costa Rica","Coto Brus, Heirloom, Batch 1","74%","2- B,S","oily, dried fruit, leather",4
"1035",2366,"Fruition","U.S.A.",2019,"Colombia","Tumaco, batch 2","85%","2- B,S","black current,bitter,astringent",3.5
"1036",2278,"Fruition","U.S.A.",2019,"Madagascar","Sambirano, Akessons, batch 1","74%","2- B,S","balanced, fruit, nut, roasty",3.75
"1037",2550,"Fruition","U.S.A.",2021,"Dominican Republic","Los Bejucos, batch 1","77%","2- B,S","sl. bitter up front, fatty, intense",3.25
"1038",2554,"Fruition","U.S.A.",2021,"Dominican Republic","Hispaniola, Dom. Rep. blend, batch 50","68%","4- B,S,C,V","dried fruit, cocoa base, fatty",3.75
"1039",2664,"Fruition","U.S.A.",2021,"Peru","Ucayali, batch 1","72%","3- B,S,C","black licorice, tangy",3.75
"1040",2174,"Fu Wan","Taiwan",2018,"Taiwan","Taiwan, #1","70%","3- B,S,C","cheesy off flavor",2.5
"1041",2190,"Fu Wan","Taiwan",2018,"Madagascar","Madagascar","70%","2- B,S","grainy texture, sour, hammy",3
"1042",2202,"Fu Wan","Taiwan",2018,"Tanzania","Tanzania","70%","2- B,S","accessible, sweet, sandy",3
"1043",2202,"Fu Wan","Taiwan",2018,"Venezuela","Chuao","70%","3- B,S,C","dried fruit, cocoa",3.5
"1044",1367,"Garden Island","U.S.A.",2014,"U.S.A.","Kaua'i Island, Alea Estate +world","85%","3- B,S,V","gritty, ambiguous",2.5
"1045",1642,"Georgia Ramon","Germany",2015,"Madagascar","Akesson P.","65%","4- B,S,C,L","sandy, sweet, candy tart",3.25
"1046",1646,"Georgia Ramon","Germany",2015,"Dominican Republic","Conacado Coop","70%","4- B,S,C,L","sticky, spice, roasty, earthy",3.5
"1047",1646,"Georgia Ramon","Germany",2015,"Dominican Republic","Conacado Coop","80%","4- B,S,C,L","deep cocoa, fruit, spice",3.5
"1048",1646,"Georgia Ramon","Germany",2015,"Madagascar","Akesson P.","75%","4- B,S,C,L","red fruit, tart, fat, leathery",3.5
"1049",1642,"Georgia Ramon","Germany",2015,"Ghana","ABOCFA Coop","70%","4- B,S,C,L","cocoa and coconut",4
"1050",2012,"Georgia Ramon","Germany",2017,"St. Lucia","Rabot Estate, Island Growers","77%","3- B,S,C","chewy, woody, rustic",3.5
"1051",2012,"Georgia Ramon","Germany",2017,"Venezuela","Porcelana, La Orquidea, Santa Barbara, Zulia","75%","3- B,S,C","fatty, creamy, roasty",3.5
"1052",2096,"Georgia Ramon","Germany",2018,"Guatemala","Cahabon E.","72%","3- B,S,C","dry, grainy, spicy, roasty",2.75
"1053",2282,"Georgia Ramon","Germany",2019,"Venezuela","Chuao","75%","3- B,S,C","earthy, roasty, strong vanilla",2.75
"1054",1672,"Glennmade","U.S.A.",2015,"Brazil","Bahia","66%","2- B,S","mild woody, black licorice",3
"1055",1848,"Glennmade","U.S.A.",2016,"Belize","Toledo District, 2015 Harvest","70%","2- B,S","mild strawberry, cocoa",3.5
"1056",1924,"Goodnow Farms","U.S.A.",2016,"Mexico","Almendra Blanca, batch 1004","77%","3- B,S,C","sour off flavor, nutty, earthy",2.75
"1057",1924,"Goodnow Farms","U.S.A.",2016,"Guatemala","Asochivite, batch 1005","77%","3- B,S,C","sweet edge, bright fruit, sour",3.25
"1058",1924,"Goodnow Farms","U.S.A.",2016,"Nicaragua","El Carmen, batch 1003","77%","3- B,S,C","mild molasses, rich, gateway",3.25
"1059",2032,"Goodnow Farms","U.S.A.",2017,"Peru","Ucayali, batch 1041","70%","3- B,S,C","creamy, fig",3.25
"1060",2446,"Goodnow Farms","U.S.A.",2019,"Colombia","Boyaca","73%","3- B,S,C","acidic, mildly burnt, metallic",2.5
"1061",2446,"Goodnow Farms","U.S.A.",2019,"Costa Rica","Coto Brus","73%","3- B,S,C","floral, rubbery, woody",3
"1062",2602,"Goodnow Farms","U.S.A.",2021,"Ecuador","Costa Esmeraldas, Salazar Farm","70%","3- B,S,C","banana, cocoa, late floral",3.75
"1063",2194,"Gotham","U.S.A.",2018,"Belize","Maya Mtn","70%","2- B,S","fruit, tart, rubber",2.75
"1064",2642,"Gotham","U.S.A.",2021,"India","Idukki Hills, ""Adventurous""","70%","2- B,S","sweet, dominate cocoa, spice",3
"1065",2642,"Gotham","U.S.A.",2021,"Bolivia","Alto Beni, ""Wild""","70%","2- B,S","spice/herb dominate cocoa base",3.25
"1066",2644,"Gotham","U.S.A.",2021,"Dominican Republic","Oko Caribe","70%","2- B,S","sandy, sweet, earthy,deep cocoa",3.25
"1067",741,"Grand Place","Vietnam",2011,"Vietnam","Ben Tre, Dong Nai","72%","5- B,S,C,V,L","fatty, vanilla, dairy",3
"1068",2692,"Great Lakes","U.S.A.",2021,"Madagascar","Sambirano, Ambanja, batch 11","72%","3- B,S,C","fruity, cocoa, sweet",3.5
"1069",2692,"Great Lakes","U.S.A.",2021,"Tanzania","Kokoa Kamili, Kilombero District, batch 11","70%","3- B,S,C","nutty, spicy, candied orange",3.5
"1070",2692,"Great Lakes","U.S.A.",2021,"Dominican Republic","Duarte Province, El Cibao, batch 10","75%","3- B,S,C","dried fruit, orange peel, cocoa",3.5
"1071",2696,"Great Lakes","U.S.A.",2021,"Vietnam","Dak Lak, batch 09","73%","3- B,S,C","roasty, sweet, fruity, cocoa",3.5
"1072",15,"Green & Black's (ICAM)","U.K.",2006,"Blend","Dark","70%","5- B,S,C,V,L","mildly rich, basic, roasty",2.5
"1073",1896,"Green Bean to Bar","Japan",2016,"Madagascar","Madagascar","70%","2- B,S","rich, coffee, cherry",3.5
"1074",2382,"Green Bean to Bar","Japan",2019,"Peru","Nativo Blanco","73%","2- B,S","sour grapes, pungent, ashey",2.5
"1075",2696,"Green Door","U.K.",2021,"India","Idukki Hills, batch 11","70%","3- B,S,C","spicy, vanilla",3
"1076",241,"Grenada Chocolate Co.","Grenada",2008,"Grenada","Grenada","71%","5- B,S,C,V,L","very sour, grassy, fatty",2.5
"1077",363,"Grenada Chocolate Co.","Grenada",2009,"Grenada","Grenada","60%","5- B,S,C,V,L","very sweet, coffee, mild sour",2.75
"1078",494,"Grenada Chocolate Co.","Grenada",2010,"Grenada","Grenada","82%","5- B,S,C,V,L","chunky, muted, mild bitter",3.25
"1079",355,"Guido Castagna","Italy",2009,"Ecuador","Arriba, A.S.S., prototype","64%","4- B,S,C,L","sl. sweet, nutty, off note",3
"1080",355,"Guido Castagna","Italy",2009,"Ghana","Ghana, prototype","64%","4- B,S,C,L","hot cocoa, very nutty",3
"1081",355,"Guido Castagna","Italy",2009,"Blend","Trinidad & Tobago, prototype","64%","4- B,S,C,L","light perfume, mild, sweet",3
"1082",355,"Guido Castagna","Italy",2009,"Venezuela","Lacri Blend","76%","4- B,S,C,L","gritty, roasty, strong coffee",3
"1083",355,"Guido Castagna","Italy",2009,"Blend","Ven, Trinidad, Ecuador, prototype","64%","4- B,S,C,L","mild nutty, spicy, brownie",3.25
"1084",2060,"Guido Castagna","Italy",2018,"Madagascar","Madagascar","70%","4- B,S,C,L","earthy, chemical or burnt note",2.75
"1085",87,"Guittard","U.S.A.",2006,"Venezuela","Sur del Lago","65%","5- B,S,C,V,L","sweet, creamy, vanilla",2.5
"1086",15,"Guittard","U.S.A.",2006,"Colombia","Chucuri","65%","5- B,S,C,V,L","creamy, sweet, floral, vanilla",3
"1087",99,"Guittard","U.S.A.",2006,"Blend","Semisweet","61%","5- B,S,C,V,L","fatty, cocoa, fruity",3
